TIM_DAY,CONVERTED_CRD_CONS_PERS_LOAN,CONS_CRD_ORIG_FLAG,CRD_PROP_TNA_MAX,CONS_CRD_QTY_EVER,CONS_CRD_QTY_L30D,CONS_CRD_QTY_L90D,CONS_CRD_QTY_L180D,CONS_CRD_FIRST_ORIG_DATE,CONS_CRD_FIRST_AMT_USD,CONS_CRD_LAST_ORIG_DATE,CONS_CRD_LAST_AMT_USD,CONS_CRD_LAST_REMAINING_CAPITAL_USD,CONS_CRD_ACTIVE_FLAG,CRD_RISK_ANALYSIS_RATING_ID,CRD_RISK_ANALYSIS_SCORE,TOTAL_AMOUNT_ACCOUNT_MP,SCORE_BUREAU_1,RENDA_BUREAU,CONS_PROP_AVAILABLE_AMOUNT_USD,CONS_CRD_ON_QTY_EVER,SCORE_BUREAU_BOAVISTA,CUS_ACT_CRED_CARD_QTY,CUS_ACT_CRED_CARD_PREMIUM_QTY,CUS_ACT_CRED_CARD_GOLD_QTY,CUS_ACT_CRED_CARD_CLASSIC_QTY,CUS_BUYER_TGMV_USD_EVER,CUS_BUYER_TGMV_USD_L30D,CUS_BUYER_TGMV_USD_L60D,CUS_BUYER_TGMV_USD_L90D,CUS_BUYER_TGMV_QTY_ORDERS_EVER,CUS_BUYER_TGMV_QTY_ORDERS_L30D,CUS_BUYER_TGMV_QTY_ORDERS_L60D,CUS_BUYER_TGMV_QTY_ORDERS_L90D,CUS_BUYER_TGMV_QTY_ITEMS_EVER,CUS_BUYER_TGMV_QTY_ITEMS_L30D,CUS_BUYER_TGMV_QTY_ITEMS_L60D,CUS_BUYER_TGMV_QTY_ITEMS_L90D
25/03/2024,FALSE,TRUE,195,16,1,1,2,07/07/2021,13.35,01/03/2024,203.64,203.64,TRUE,G,327,1.21,516,3500,134.28,3,327,11,0,6,4,390.96,65.37,65.37,65.37,18,2,2,2,19,2,2,2
25/03/2024,FALSE,TRUE,144,1,0,1,1,15/02/2024,81.13,15/02/2024,81.13,59.96,TRUE,G,414,96.69,444,3900,20.92,0,414,11,2,3,3,1416.49,15.68,174.11,174.11,29,1,2,2,35,1,2,2
25/03/2024,FALSE,TRUE,228,10,1,6,8,28/06/2023,83.13,15/03/2024,60.75,60.75,TRUE,D,500,0.28,487,2050,3.46,1,293,9,1,4,3,1740.43,08.03,19.21,84.97,93,1,2,3,100,1,2,3
25/03/2024,FALSE,TRUE,183,23,3,4,7,06/07/2022,26.02,07/03/2024,03.06,03.06,TRUE,C,500,0,380,750,0.08,4,412,44,14,15,10,957.77,64.89,64.89,64.89,35,2,2,2,36,2,2,2
25/03/2024,FALSE,TRUE,195,16,0,1,8,03/06/2022,42.24,21/01/2024,4.91,,FALSE,F,332,0.83,615,1950,130.27,0,327,14,0,4,4,1791.19,22.06,49.96,68.61,45,1,2,4,47,1,2,4
25/03/2024,FALSE,TRUE,198,7,3,7,7,27/12/2023,62.76,13/03/2024,10.14,10.14,TRUE,C,500,0.09,555,1550,0.06,0,436,13,5,3,3,1447.8,0,41.82,160.45,62,0,1,13,69,0,2,14
25/03/2024,FALSE,TRUE,183,25,2,4,6,17/08/2021,17.34,13/03/2024,4.45,4.45,TRUE,C,500,0,363,4450,07.04,15,241,11,1,6,3,1500.78,46.86,46.86,71.52,61,2,2,3,61,2,2,3
25/03/2024,FALSE,TRUE,144,24,1,3,6,11/11/2020,5.59,28/02/2024,123.42,123.42,TRUE,C,500,0.42,831,3200,361.82,3,527,13,3,3,5,676.81,8.94,20.7,20.7,32,1,2,2,35,1,2,2
25/03/2024,FALSE,TRUE,240,9,0,1,2,16/05/2022,5.92,04/01/2024,6.19,,FALSE,G,408,0.02,480,3150,38.7,1,408,15,3,3,8,1304.69,48.18,48.18,48.18,36,1,1,1,64,2,2,2
25/03/2024,FALSE,TRUE,183,8,1,2,7,23/12/2022,78.19,18/03/2024,18.1,18.1,TRUE,C,500,19.33,319,1300,36.75,1,216,9,0,3,5,1223.43,30,30,30,54,2,2,2,65,2,2,2
25/03/2024,FALSE,TRUE,228,28,9,15,20,09/08/2023,38.07,22/03/2024,02.02,02.02,TRUE,D,500,0.82,473,4050,4.99,14,319,9,0,4,5,756.23,14.69,14.69,14.69,56,2,2,2,61,2,2,2
25/03/2024,FALSE,TRUE,228,17,2,4,6,04/04/2022,117.32,15/03/2024,19.63,19.63,TRUE,D,500,0,314,1650,0.16,0,318,12,0,5,3,713.32,24.06,24.06,24.06,23,2,2,2,24,2,2,2
25/03/2024,FALSE,TRUE,117,15,2,5,8,14/07/2023,18.9,06/03/2024,20.46,20.46,TRUE,G,473,0,586,5150,12.25,7,473,7,0,3,3,251.73,44.03,44.03,112.88,12,2,2,4,14,2,2,5
25/03/2024,FALSE,TRUE,198,3,0,1,3,25/11/2023,8.21,26/01/2024,30.65,,FALSE,C,500,60.44,547,1500,70.14,0,312,9,1,3,4,1000.3,71.33,97.74,111.21,20,1,2,3,20,1,2,3
25/03/2024,FALSE,TRUE,198,1,0,1,1,19/02/2024,24.26,19/02/2024,24.26,24.26,TRUE,C,500,0,574,1700,36.07,0,401,8,0,3,3,531.42,0,187.27,187.27,16,0,2,2,18,0,2,2
25/03/2024,FALSE,TRUE,117,29,4,8,11,26/09/2020,9.23,23/03/2024,223.2,223.2,TRUE,F,502,100.01,570,2300,21.71,6,502,11,1,4,3,1629.37,25.19,38.18,38.18,51,1,2,2,52,1,2,2
25/03/2024,FALSE,TRUE,183,16,0,0,2,03/02/2022,2.84,13/12/2023,58.39,,FALSE,C,500,0,98,1450,64.13,13,278,12,0,5,6,1080.57,0,17.73,17.73,44,0,2,2,45,0,2,2
25/03/2024,FALSE,TRUE,195,22,1,4,4,19/03/2022,9.61,15/03/2024,15.26,15.26,TRUE,D,500,0,104,6100,0.52,12,255,8,0,3,4,669.7,35.75,35.75,43.93,24,2,2,3,25,2,2,3
25/03/2024,FALSE,TRUE,228,7,0,0,2,27/06/2021,8.16,21/11/2023,78.2,,FALSE,D,500,0,442,3550,96.2,5,268,15,1,6,3,1776.76,185.14,185.14,185.14,47,2,2,2,51,2,2,2
25/03/2024,FALSE,TRUE,159,8,2,4,7,23/07/2023,27.27,24/03/2024,4.84,4.84,TRUE,C,500,0.99,351,1600,0.24,2,380,17,2,5,4,444.54,35.09,35.09,35.09,22,2,2,2,22,2,2,2
25/03/2024,FALSE,TRUE,198,3,1,3,3,17/01/2024,12.29,16/03/2024,30.28,30.28,TRUE,F,337,0,386,4900,30.06,0,325,7,1,3,3,1807.45,39.95,154.58,154.58,59,1,2,2,68,1,2,2
25/03/2024,FALSE,TRUE,183,29,1,3,6,27/09/2019,17.49,19/03/2024,14.33,14.33,TRUE,C,500,0,342,2150,61.93,2,299,7,0,3,4,1455.2,0,56.35,56.35,26,0,2,2,33,0,2,2
25/03/2024,FALSE,TRUE,165,17,1,2,5,01/02/2022,31.17,11/03/2024,64.84,64.84,TRUE,F,435,0.25,850,1600,0.17,6,435,17,0,5,5,1860.54,68.48,68.48,92.67,83,2,2,7,94,2,2,7
25/03/2024,FALSE,TRUE,144,5,0,1,4,28/06/2023,252.92,05/01/2024,348.59,312.84,TRUE,G,252,0.01,,,34.53,3,394,7,0,3,3,1927.59,59.5,59.5,59.5,96,1,1,1,116,2,2,2
25/03/2024,FALSE,TRUE,198,1,0,1,1,09/01/2024,62.04,09/01/2024,62.04,,FALSE,C,500,39.63,658,1850,60.12,0,517,12,1,3,4,1015.35,24.5,24.5,24.5,38,2,2,2,39,2,2,2
25/03/2024,FALSE,TRUE,165,27,1,4,7,12/11/2022,2.84,02/03/2024,43.99,43.99,TRUE,G,322,1142.1,473,1000,0.03,4,322,9,0,4,3,105.45,26.35,26.35,26.35,8,2,2,2,8,2,2,2
25/03/2024,FALSE,TRUE,117,14,1,3,9,23/07/2023,42.24,28/02/2024,25.57,25.57,TRUE,G,365,349.44,397,2200,0.02,0,392,13,1,5,6,91.04,0,91.04,91.04,2,0,2,2,2,0,2,2
25/03/2024,FALSE,TRUE,198,3,1,2,3,1/11/2023,60.13,15/03/2024,75.95,75.95,TRUE,C,500,539.34,699,900,0.07,0,476,8,0,3,3,943.06,0,124.78,124.78,30,0,2,2,30,0,2,2
25/03/2024,FALSE,TRUE,198,2,2,2,2,24/02/2024,11.56,02/03/2024,163.4,163.4,TRUE,C,500,0,593,3800,3.21,1,301,15,1,8,6,1146.8,32.84,32.84,32.84,29,2,2,2,29,2,2,2
25/03/2024,FALSE,TRUE,150,25,1,3,6,03/02/2021,13.61,09/03/2024,98.91,98.91,TRUE,C,500,391.1,367,9400,22.15,18,150,10,1,3,4,1807.82,225.52,225.52,225.52,36,2,2,2,44,2,2,2
25/03/2024,FALSE,TRUE,102,4,1,2,4,2/10/2023,323.09,05/03/2024,81.51,81.51,TRUE,G,464,0.08,593,6500,247.51,0,495,12,0,4,3,1812.35,108.14,108.14,352.42,30,2,2,5,31,2,2,6
25/03/2024,FALSE,TRUE,159,12,2,4,6,23/02/2023,20.06,28/02/2024,10.09,,FALSE,C,500,4.1,420,1950,15.03,3,455,6,0,3,3,228.96,0,7.92,7.92,13,0,2,2,13,0,2,2
25/03/2024,FALSE,TRUE,117,19,2,4,6,22/03/2022,46.85,18/03/2024,19.96,19.96,TRUE,G,353,0.05,647,3200,5.95,6,414,9,0,6,3,941.29,23.59,23.59,78.49,41,2,2,5,44,2,2,5
25/03/2024,FALSE,TRUE,183,21,3,8,10,02/02/2023,22.23,16/03/2024,29.12,29.12,TRUE,C,500,0.01,530,1350,0.07,6,293,11,0,3,5,1964.48,0,12.75,12.75,36,0,2,2,36,0,2,2
25/03/2024,FALSE,TRUE,183,13,3,3,7,21/04/2023,41.72,23/03/2024,19.02,19.02,TRUE,C,500,0,649,2000,17.62,10,356,7,0,3,3,1006.77,52.62,52.62,52.62,53,2,2,2,65,2,2,2
25/03/2024,FALSE,TRUE,135,1,0,1,1,16/02/2024,235.69,16/02/2024,235.69,220.38,TRUE,C,500,5.24,418,4850,14.92,0,342,12,0,6,3,1971.2,0,38.26,38.26,69,0,2,2,73,0,2,2
25/03/2024,FALSE,TRUE,198,2,2,2,2,25/02/2024,61.24,15/03/2024,08.08,08.08,TRUE,C,500,0.65,368,1400,0.41,0,250,12,1,3,4,1195.28,0,201.65,201.65,16,0,2,2,16,0,2,2
25/03/2024,FALSE,TRUE,183,16,1,3,6,20/08/2022,48.75,15/03/2024,97.46,97.46,TRUE,C,500,36.09,416,3100,78.73,8,275,10,0,5,3,1341.88,0,52.62,52.62,30,0,2,2,46,0,2,2
25/03/2024,FALSE,TRUE,135,2,2,2,2,20/03/2024,83.87,20/03/2024,27.96,27.96,TRUE,C,500,0,330,3250,32.67,0,288,22,4,7,6,684.41,0,56.47,56.47,19,0,2,2,19,0,2,2
25/03/2024,FALSE,TRUE,228,24,1,1,4,15/08/2022,42.54,19/03/2024,18.22,18.22,TRUE,D,500,7.76,409,1350,10.07,3,418,16,1,6,4,793.18,55.12,55.12,76.46,27,2,2,4,27,2,2,4
25/03/2024,FALSE,TRUE,159,18,1,2,3,3/11/2020,4.84,11/03/2024,92.2,92.2,TRUE,C,500,0,179,2650,0.17,6,286,21,11,5,4,1045.14,16.06,19.99,47.01,66,1,2,4,79,1,2,4
25/03/2024,FALSE,TRUE,183,3,0,1,1,20/01/2022,18.44,16/01/2024,101.35,28.36,TRUE,C,500,0,406,2600,34.65,0,270,8,1,3,3,1924.4,4.6,447.08,447.08,51,1,2,2,52,1,2,2
25/03/2024,FALSE,TRUE,183,28,1,4,6,08/08/2022,6.88,06/03/2024,22.74,22.74,TRUE,C,500,0,396,1950,24.83,26,147,8,2,3,3,1445.92,22.57,22.57,40.49,82,2,2,4,84,2,2,4
25/03/2024,FALSE,TRUE,132,28,1,3,6,05/06/2022,22.53,04/03/2024,21.32,21.32,TRUE,G,337,0.33,154,950,0.71,8,216,15,0,5,3,952.7,54.19,89.59,89.59,48,1,2,2,49,1,2,2
25/03/2024,FALSE,TRUE,114,9,1,1,1,17/08/2021,05.04,24/02/2024,40.35,19.8,TRUE,G,306,0.77,593,1450,14.43,1,391,10,0,5,3,415.44,51.75,51.75,51.75,22,2,2,2,26,2,2,2
25/03/2024,FALSE,TRUE,117,9,0,0,3,07/07/2020,28.42,24/11/2023,39.7,34.02,TRUE,G,411,0,573,6100,43.09,5,463,8,1,3,3,1680.98,0,71.69,71.69,49,0,2,2,51,0,2,2
25/03/2024,FALSE,TRUE,150,20,1,3,8,09/09/2022,22.44,01/03/2024,34.2,25.01,TRUE,C,500,23.47,490,1700,9.28,11,369,17,2,6,4,1200.92,26.1,53.93,53.93,81,1,2,2,83,1,2,2
25/03/2024,FALSE,TRUE,117,12,0,1,4,19/11/2022,23.44,04/01/2024,88.32,,FALSE,F,150,93.86,485,1000,86.18,2,394,29,0,13,14,711.74,271.06,421.58,421.58,7,1,2,2,7,1,2,2
25/03/2024,FALSE,TRUE,159,7,1,2,3,26/04/2023,24.41,28/02/2024,18.58,18.58,TRUE,C,500,0.05,475,2550,14.03,1,398,10,0,3,5,990.12,10.87,55.32,55.32,23,1,2,2,24,1,2,2
25/03/2024,FALSE,TRUE,183,7,0,0,0,6/11/2020,5.39,4/11/2022,117.84,,FALSE,C,500,0,270,2550,320.66,0,268,20,1,4,11,1606.86,330.06,478.27,478.27,14,1,2,2,14,1,2,2
25/03/2024,FALSE,TRUE,111,21,1,3,3,10/08/2020,24.09,05/03/2024,401.05,401.05,TRUE,G,164,0.03,614,6450,5.8,18,424,14,0,5,6,895.92,0,15.17,15.17,50,0,2,2,50,0,2,2
25/03/2024,FALSE,TRUE,126,7,0,4,6,18/09/2023,27.53,13/02/2024,25.64,21.26,TRUE,G,395,0,508,3050,80.17,1,351,11,1,3,6,1990.67,0,514.28,590.79,33,0,2,4,37,0,2,6
25/03/2024,FALSE,TRUE,135,1,0,1,1,16/02/2024,465.54,16/02/2024,465.54,,FALSE,C,500,0,666,10150,468.97,0,307,9,0,3,3,539.15,0,43.04,75.52,24,0,2,6,26,0,2,6
25/03/2024,FALSE,TRUE,159,14,0,1,1,04/03/2021,19.64,16/02/2024,122.14,62.87,TRUE,C,500,0,535,2400,156.25,5,446,7,0,3,3,1012.02,18.3,128.74,128.74,30,1,2,2,31,1,2,2
25/03/2024,FALSE,TRUE,183,5,1,2,3,31/01/2022,186.25,07/03/2024,91.47,91.47,TRUE,C,500,25.87,408,2750,52.84,0,220,9,0,3,4,1453.02,155.15,155.15,155.15,48,2,2,2,53,2,2,2
25/03/2024,FALSE,TRUE,195,7,0,4,6,15/09/2023,590.52,19/02/2024,27.72,27.72,TRUE,G,103,0,334,6800,9.64,3,226,10,1,3,3,151.22,0,48.83,95.01,9,0,2,6,9,0,2,6
25/03/2024,FALSE,TRUE,117,30,1,4,8,09/01/2022,8.45,18/03/2024,19.12,19.12,TRUE,G,353,7.18,459,2350,0.15,2,338,12,1,3,6,812.05,0,22.4,83.94,48,0,2,6,59,0,2,6
25/03/2024,FALSE,TRUE,165,18,3,12,17,15/06/2023,7.23,28/02/2024,27.84,27.84,TRUE,F,299,33.11,375,4850,0.06,1,258,18,3,8,3,263.84,17.25,22.17,42.35,20,1,2,4,21,1,2,4
25/03/2024,FALSE,TRUE,114,26,0,3,5,27/05/2021,8.5,19/02/2024,11.82,8.1,TRUE,G,313,42.4,433,2650,37.15,5,494,13,1,3,3,1601.94,0,10.99,10.99,70,0,2,2,71,0,2,2
25/03/2024,FALSE,TRUE,159,21,1,2,7,26/08/2021,28.73,23/02/2024,35.62,17.44,TRUE,C,500,01.03,531,1750,36.24,8,384,10,1,3,5,398.39,76.3,76.3,76.3,21,2,2,2,26,2,2,2
25/03/2024,FALSE,TRUE,183,30,0,1,6,08/02/2022,19.09,19/01/2024,04.07,,FALSE,C,500,7.44,592,1650,48.1,15,270,16,1,5,6,1016.69,3.55,13.59,13.59,42,1,2,2,44,1,2,2
25/03/2024,FALSE,TRUE,144,22,1,3,5,15/07/2022,32.51,28/02/2024,30.85,30.85,TRUE,D,247,0,444,1200,0.04,11,252,12,2,5,3,1312.73,10.02,10.02,10.02,74,1,1,1,84,2,2,2
25/03/2024,FALSE,TRUE,144,7,0,2,3,31/05/2022,12.34,19/01/2024,10.23,7.34,TRUE,C,326,40.64,543,1000,21.76,0,281,9,0,4,5,1363.08,203.17,203.17,383.39,26,2,2,3,27,2,2,3
25/03/2024,FALSE,TRUE,198,1,1,1,1,25/02/2024,40.43,25/02/2024,40.43,40.43,TRUE,C,500,48.2,597,2950,20.04,0,259,9,0,4,4,685.04,43.64,43.64,94.37,27,2,2,4,35,2,2,4
25/03/2024,FALSE,TRUE,144,5,2,4,5,19/10/2023,75.07,20/03/2024,39.94,39.94,TRUE,F,331,0,397,4600,41.76,1,327,10,0,3,5,609.82,33.13,68.06,88.74,25,1,2,5,25,1,2,5
25/03/2024,FALSE,TRUE,195,13,0,0,0,18/08/2021,9.57,19/09/2023,41.29,,FALSE,D,500,0,589,1500,80.17,8,429,9,0,4,4,790.15,0,140.17,168.11,28,0,2,4,29,0,2,4
25/03/2024,FALSE,TRUE,183,25,0,2,5,16/07/2021,43.03,14/02/2024,14.83,11.57,TRUE,C,500,0,406,3550,18.65,4,328,10,1,5,3,1717.86,0,26.41,26.41,117,0,2,2,142,0,2,2
25/03/2024,FALSE,TRUE,183,8,1,4,5,01/08/2023,12.3,01/03/2024,3.45,3.45,TRUE,C,500,0.17,447,1350,0.15,0,318,15,1,4,8,1325.26,304.9,412.54,909.8,15,2,3,7,15,2,3,7
25/03/2024,FALSE,TRUE,144,2,0,0,0,13/10/2022,6.95,09/08/2023,36.96,,FALSE,G,298,0,382,2200,120.25,1,286,11,4,3,3,1360.27,5.69,20.75,46.41,109,1,3,5,112,1,3,5
25/03/2024,FALSE,TRUE,117,25,2,3,8,14/09/2022,20.18,15/03/2024,14.46,14.46,TRUE,G,428,19.27,554,1050,0.07,17,428,7,0,3,3,1435.06,81.84,95.61,95.61,75,2,3,3,83,2,3,3
25/03/2024,FALSE,TRUE,228,13,1,2,2,12/02/2023,50.92,15/03/2024,34.67,34.67,TRUE,D,500,0,346,1100,27.6,7,284,6,0,3,3,551.14,14.34,75.65,75.65,17,1,3,3,26,1,3,3
25/03/2024,FALSE,TRUE,228,15,1,4,11,13/01/2023,13.05,09/03/2024,135.49,135.49,TRUE,D,500,0,440,2900,24.12,8,103,11,1,3,3,1725.84,34.26,34.26,34.26,45,2,2,2,51,3,3,3
25/03/2024,FALSE,TRUE,111,15,0,1,3,14/12/2020,35.72,12/01/2024,02.06,,FALSE,C,365,13.15,472,4650,411.37,5,305,14,2,3,3,1994.99,110.28,110.28,110.28,52,3,3,3,60,3,3,3
25/03/2024,FALSE,TRUE,183,17,1,4,8,31/03/2023,5.92,29/02/2024,62.94,62.94,TRUE,C,500,0.01,322,3200,0.11,8,299,23,8,3,9,1973.16,0,51.53,51.53,48,0,3,3,51,0,3,3
25/03/2024,FALSE,TRUE,198,1,0,1,1,05/01/2024,61.83,05/01/2024,61.83,47.25,TRUE,C,500,0,556,1150,14.18,0,416,10,2,3,4,1843.71,250.99,250.99,250.99,34,3,3,3,34,3,3,3
25/03/2024,FALSE,TRUE,117,20,1,3,6,20/11/2022,39.58,07/03/2024,29.37,29.37,TRUE,F,385,131.89,412,2750,0.18,8,299,13,0,5,4,1176.01,10.18,31.23,38.04,52,1,3,4,59,1,3,4
25/03/2024,FALSE,TRUE,210,1,0,1,1,02/02/2024,20.36,02/02/2024,20.36,,FALSE,D,500,0,399,2900,162.33,0,351,18,2,5,6,752.16,13.76,29.54,29.54,68,2,3,3,77,2,3,3
25/03/2024,FALSE,TRUE,183,16,1,9,12,19/07/2023,19.82,07/03/2024,25.04,25.04,TRUE,C,500,0,380,1100,0.12,2,183,9,0,3,3,1841.21,307.39,307.39,307.39,26,3,3,3,26,3,3,3
25/03/2024,FALSE,TRUE,183,23,2,6,14,16/05/2022,43.99,10/03/2024,92.81,92.81,TRUE,G,284,0,434,6200,0.03,16,299,14,1,4,5,1535.59,83.63,83.63,136.72,52,3,3,6,53,3,3,6
25/03/2024,FALSE,TRUE,144,23,2,2,6,4/12/2022,14.93,22/03/2024,20.21,20.21,TRUE,C,339,289.18,367,4950,20.04,3,339,10,0,4,4,838.8,0,53.23,72,27,0,3,6,28,0,3,6
25/03/2024,FALSE,TRUE,183,23,0,0,0,10/03/2021,7.19,12/07/2023,209.45,,FALSE,C,500,1052.27,351,9700,378.78,7,289,37,3,7,22,495.67,48.87,70.3,88.7,17,2,3,4,17,2,3,4
25/03/2024,FALSE,TRUE,183,3,0,0,0,28/01/2023,9.9,14/07/2023,165.55,,FALSE,C,500,0,305,1450,13.83,0,334,11,0,3,4,570.06,0,44.97,123.19,50,0,3,8,52,0,3,8
25/03/2024,FALSE,TRUE,183,27,2,4,7,13/02/2022,9.69,12/03/2024,21.1,21.1,TRUE,C,500,29.41,571,3250,0.2,3,454,13,0,6,3,1878,77.6,133.01,244.48,60,2,3,4,60,2,3,4
25/03/2024,FALSE,TRUE,135,14,0,1,3,26/04/2022,06.06,21/01/2024,40.84,,FALSE,G,451,0.75,451,550,40.08,2,448,9,0,3,4,971.37,0,72.2,144.41,46,0,3,7,51,0,3,8
25/03/2024,FALSE,TRUE,183,28,1,2,14,17/06/2023,14.38,03/03/2024,8.73,8.73,TRUE,C,500,0,480,3800,0.14,1,222,27,2,4,10,592.46,43.56,52.02,68.97,24,2,3,5,27,2,3,5
25/03/2024,FALSE,TRUE,159,18,0,0,1,09/01/2021,20.58,19/12/2023,40.89,,FALSE,C,500,0,384,1600,40.08,1,333,9,0,3,3,1364.51,54.73,54.73,54.73,35,3,3,3,36,3,3,3
25/03/2024,FALSE,TRUE,150,6,0,0,0,08/06/2021,120.01,19/02/2022,85.86,,FALSE,C,500,0,314,6800,120.25,0,274,9,0,3,5,938.61,28.45,28.45,28.45,28,3,3,3,34,3,3,3
25/03/2024,FALSE,TRUE,159,13,2,5,8,18/06/2023,53.54,27/02/2024,02.02,02.02,TRUE,C,500,0,417,1150,32.34,10,477,11,0,4,7,1796.7,32.63,40.84,104.49,74,2,3,8,76,2,3,8
25/03/2024,FALSE,TRUE,183,17,0,2,3,15/11/2021,4.92,19/02/2024,22.37,17.37,TRUE,G,276,0,575,1150,63.01,14,254,6,0,3,3,1709.52,38.12,91.68,104.71,60,1,3,4,60,1,3,4
25/03/2024,FALSE,TRUE,150,12,1,2,5,01/01/2023,18.2,18/03/2024,10.07,10.07,TRUE,G,304,0.25,577,2800,0.05,4,304,15,2,6,3,1078.29,83.89,83.89,289.7,38,3,3,7,38,3,3,7
25/03/2024,FALSE,TRUE,159,17,0,1,5,22/07/2022,19.34,09/01/2024,41.3,,FALSE,C,500,0,399,1100,44.09,1,384,11,3,5,3,478.47,27.44,27.44,55.46,19,3,3,5,19,3,3,5
25/03/2024,FALSE,TRUE,159,2,0,0,0,18/11/2022,1.82,06/09/2023,86,39.85,TRUE,C,500,0,547,1000,45.19,1,487,12,3,5,3,401.77,29.55,29.55,29.55,35,3,3,3,36,3,3,3
25/03/2024,FALSE,TRUE,240,25,1,3,6,22/09/2022,19.59,13/03/2024,73.84,73.84,TRUE,D,342,0,433,3350,0.04,7,342,10,0,4,3,438.32,25.23,25.23,25.23,26,3,3,3,26,3,3,3
25/03/2024,FALSE,TRUE,144,24,1,4,8,29/04/2022,12.6,01/03/2024,2.8,,FALSE,G,222,381.04,397,750,20.04,20,245,10,0,5,3,970.81,30.12,60.77,142.58,56,2,3,12,57,2,3,13
25/03/2024,FALSE,TRUE,111,21,3,9,16,17/06/2023,47.28,08/03/2024,4.89,4.89,TRUE,G,162,136.79,437,2300,0.09,14,344,14,2,5,6,1400.04,29.43,42.11,73.3,96,2,3,6,105,2,3,6
25/03/2024,FALSE,TRUE,159,7,1,1,3,20/04/2023,15.97,11/03/2024,16.25,16.25,TRUE,C,500,0.52,418,3250,29.72,5,314,9,0,4,4,1125.47,126.24,126.24,126.24,49,3,3,3,57,3,3,3
25/03/2024,FALSE,TRUE,198,7,3,3,7,13/11/2023,04.09,23/03/2024,1.72,1.72,TRUE,C,500,1.93,495,1100,51.02,1,325,16,2,8,4,847.63,99.38,180.68,180.68,10,1,3,3,10,1,3,3
25/03/2024,FALSE,TRUE,159,8,0,1,2,22/10/2022,28.18,28/12/2023,146.25,,FALSE,C,500,0.34,554,2900,210.43,5,415,9,0,3,3,1669.8,39.71,46.12,220.9,27,2,3,5,31,2,3,5
25/03/2024,FALSE,TRUE,150,26,4,5,10,23/02/2022,41.87,14/03/2024,171.82,171.82,TRUE,C,500,106.66,564,3150,129.14,7,256,12,0,6,3,1100.73,337.91,337.91,337.91,29,3,3,3,29,3,3,3
25/03/2024,FALSE,TRUE,150,6,0,1,1,18/10/2022,76.32,10/01/2024,82.59,65.98,TRUE,F,201,0,447,4900,16.12,0,193,16,1,6,5,1138.87,0,98.62,98.62,44,0,3,3,46,0,3,3
25/03/2024,FALSE,TRUE,135,7,1,2,2,7/12/2021,16.12,29/02/2024,23.1,23.1,TRUE,G,162,0,490,1500,15.63,1,297,15,1,3,9,1237.73,37.33,63.61,248.01,52,1,2,6,61,1,3,7
25/03/2024,FALSE,TRUE,159,14,1,2,5,18/12/2021,23.01,19/03/2024,6.84,6.84,TRUE,G,162,0,459,1450,0.06,8,278,9,0,4,3,1598.21,228.62,228.62,228.62,83,3,3,3,93,3,3,3
25/03/2024,FALSE,TRUE,144,2,0,1,2,25/10/2023,80.45,18/01/2024,81.75,,FALSE,F,513,0,593,9600,80.17,0,513,10,0,4,4,825.37,62.28,62.28,62.28,30,3,3,3,47,3,3,3
25/03/2024,FALSE,TRUE,111,16,0,0,0,19/10/2020,19.86,19/07/2023,629.13,,FALSE,G,352,175.54,512,6300,631.3,1,352,26,0,5,10,1833.42,21.72,45.4,183.71,73,1,3,5,84,1,3,5
25/03/2024,FALSE,TRUE,144,12,3,7,7,12/05/2022,15.45,17/03/2024,12.08,12.08,TRUE,C,500,0,708,6950,2.32,2,400,6,0,3,3,1090.11,16.12,79.47,116.27,47,1,3,4,49,1,3,4
25/03/2024,FALSE,TRUE,159,19,5,9,11,08/07/2022,7.96,13/03/2024,18.17,,FALSE,C,500,0.07,615,1250,140.29,7,392,12,0,8,3,509.92,17.06,17.06,25.08,27,3,3,4,28,3,3,4
25/03/2024,FALSE,TRUE,144,1,0,0,0,01/06/2023,19.77,01/06/2023,19.77,,FALSE,G,432,0.93,617,2550,20.04,0,432,10,0,3,5,1977.8,12.08,32,111.94,42,1,3,4,42,1,3,4
25/03/2024,FALSE,TRUE,228,22,4,8,10,23/06/2022,18.97,11/03/2024,2.83,2.83,TRUE,D,500,0.02,380,3000,0.04,16,280,7,0,4,3,879.89,9.16,35.68,221.92,48,1,3,13,48,1,3,13
25/03/2024,FALSE,TRUE,105,3,1,1,3,12/11/2023,373.6,13/03/2024,18.23,18.23,TRUE,C,355,96.72,329,1300,61.57,1,331,15,0,5,8,1932.16,14.48,72.99,113.67,60,1,3,4,81,1,3,6
25/03/2024,FALSE,TRUE,150,1,0,0,0,18/09/2023,104.79,18/09/2023,104.79,60.1,TRUE,C,500,0,573,6900,466.22,0,370,10,0,4,5,1776.37,26.9,86.54,106.93,69,1,3,4,81,1,3,4
25/03/2024,FALSE,TRUE,159,25,0,2,5,07/06/2022,33.65,20/02/2024,04.06,04.06,TRUE,C,500,0,360,1900,2.36,11,386,12,1,6,3,831.64,0,80.74,113.45,66,0,3,6,68,0,3,6
25/03/2024,FALSE,TRUE,144,1,1,1,1,26/02/2024,163.56,26/02/2024,163.56,82.73,TRUE,D,267,0,551,3650,80.23,0,408,11,2,4,5,726.12,156.12,159.49,159.49,33,2,3,3,38,2,3,3
